"BUSINESS YEAR","STATE CODE","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","SERVICE AREA ID","SERVICE AREA NAME","COVER ENTIRE STATE",COUNTY,"COUNTY NAME","PARTIAL COUNTY","ZIP CODE","PARTIAL COUNTY JUSTIFICATION","MARKET COVERAGE","DENTAL PLAN ONLY"
2025,NJ,37777,SERFF,1,01-13-2025,NJS016,"Essential Smile New Jersey - Total Care",false,"Ocean - 34029",Ocean,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Essex - 34013",Essex,false,,,Individual,Yes
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Mercer - 34021",Mercer,false,,,Individual,Yes
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Union - 34039",Union,false,,,Individual,Yes
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Cape May - 34009","Cape May",false,,,Individual,Yes
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Mercer - 34021",Mercer,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Hunterdon - 34019",Hunterdon,false,,,Individual,Yes
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Middlesex - 34023",Middlesex,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Gloucester - 34015",Gloucester,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Morris - 34027",Morris,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Middlesex - 34023",Middlesex,false,,,Individual,Yes
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Sussex - 34037",Sussex,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Bergen - 34003",Bergen,false,,,Individual,Yes
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Burlington - 34005",Burlington,false,,,Individual,Yes
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Warren - 34041",Warren,false,,,Individual,Yes
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Cumberland - 34011",Cumberland,false,,,Individual,Yes
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Somerset - 34035",Somerset,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Sussex - 34037",Sussex,false,,,Individual,Yes
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Gloucester - 34015",Gloucester,false,,,Individual,Yes
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Ocean - 34029",Ocean,false,,,Individual,Yes
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Cumberland - 34011",Cumberland,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Camden - 34007",Camden,false,,,Individual,Yes
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Warren - 34041",Warren,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Cape May - 34009","Cape May",false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Burlington - 34005",Burlington,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Ocean - 34029",Ocean,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Salem - 34033",Salem,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Monmouth - 34025",Monmouth,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Hudson - 34017",Hudson,false,,,Individual,Yes
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Essex - 34013",Essex,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Passaic - 34031",Passaic,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Atlantic - 34001",Atlantic,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Union - 34039",Union,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Bergen - 34003",Bergen,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Morris - 34027",Morris,false,,,Individual,Yes
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Somerset - 34035",Somerset,false,,,Individual,Yes
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Salem - 34033",Salem,false,,,Individual,Yes
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Monmouth - 34025",Monmouth,false,,,Individual,Yes
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Hunterdon - 34019",Hunterdon,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Hudson - 34017",Hudson,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Camden - 34007",Camden,false,,,Individual,No
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Atlantic - 34001",Atlantic,false,,,Individual,Yes
2025,NJ,37777,SERFF,1,01-13-2025,NJS017,"Smile Now New Jersey - PPO",false,"Passaic - 34031",Passaic,false,,,Individual,Yes
2025,NJ,48608,SERFF,1,01-13-2025,NJS001,"Dentegra PPO",false,"Salem - 34033",Salem,false,,,Individual,Yes
2025,NJ,48608,SERFF,1,01-13-2025,NJS001,"Dentegra PPO",false,"Hunterdon - 34019",Hunterdon,false,,,Individual,Yes
2025,NJ,48608,SERFF,1,01-13-2025,NJS001,"Dentegra PPO",false,"Camden - 34007",Camden,false,,,Individual,Yes
2025,NJ,48608,SERFF,1,01-13-2025,NJS001,"Dentegra PPO",false,"Warren - 34041",Warren,false,,,Individual,Yes
2025,NJ,48608,SERFF,1,01-13-2025,NJS001,"Dentegra PPO",false,"Atlantic - 34001",Atlantic,false,,,Individual,Yes
2025,NJ,48608,SERFF,1,01-13-2025,NJS001,"Dentegra PPO",false,"Cumberland - 34011",Cumberland,false,,,Individual,Yes
2025,NJ,48608,SERFF,1,01-13-2025,NJS001,"Dentegra PPO",false,"Essex - 34013",Essex,false,,,Individual,Yes
2025,NJ,48608,SERFF,1,01-13-2025,NJS001,"Dentegra PPO",false,"Morris - 34027",Morris,false,,,Individual,Yes
2025,NJ,48608,SERFF,1,01-13-2025,NJS001,"Dentegra PPO",false,"Middlesex - 34023",Middlesex,false,,,Individual,Yes
2025,NJ,48608,SERFF,1,01-13-2025,NJS001,"Dentegra PPO",false,"Mercer - 34021",Mercer,false,,,Individual,Yes
2025,NJ,48608,SERFF,1,01-13-2025,NJS001,"Dentegra PPO",false,"Passaic - 34031",Passaic,false,,,Individual,Yes
2025,NJ,48608,SERFF,1,01-13-2025,NJS001,"Dentegra PPO",false,"Ocean - 34029",Ocean,false,,,Individual,Yes
2025,NJ,48608,SERFF,1,01-13-2025,NJS001,"Dentegra PPO",false,"Bergen - 34003",Bergen,false,,,Individual,Yes
2025,NJ,48608,SERFF,1,01-13-2025,NJS001,"Dentegra PPO",false,"Burlington - 34005",Burlington,false,,,Individual,Yes
2025,NJ,48608,SERFF,1,01-13-2025,NJS001,"Dentegra PPO",false,"Monmouth - 34025",Monmouth,false,,,Individual,Yes
2025,NJ,48608,SERFF,1,01-13-2025,NJS001,"Dentegra PPO",false,"Hudson - 34017",Hudson,false,,,Individual,Yes
2025,NJ,48608,SERFF,1,01-13-2025,NJS001,"Dentegra PPO",false,"Union - 34039",Union,false,,,Individual,Yes
2025,NJ,48608,SERFF,1,01-13-2025,NJS001,"Dentegra PPO",false,"Gloucester - 34015",Gloucester,false,,,Individual,Yes
2025,NJ,48608,SERFF,1,01-13-2025,NJS001,"Dentegra PPO",false,"Cape May - 34009","Cape May",false,,,Individual,Yes
2025,NJ,89217,SERFF,1,01-13-2025,NJS001,"Aetna Whole Health New Jersey",false,"Salem - 34033",Salem,false,,,Individual,No
2025,NJ,89217,SERFF,1,01-13-2025,NJS001,"Aetna Whole Health New Jersey",false,"Bergen - 34003",Bergen,false,,,Individual,No
2025,NJ,89217,SERFF,1,01-13-2025,NJS001,"Aetna Whole Health New Jersey",false,"Morris - 34027",Morris,false,,,Individual,No
2025,NJ,89217,SERFF,1,01-13-2025,NJS001,"Aetna Whole Health New Jersey",false,"Passaic - 34031",Passaic,false,,,Individual,No
2025,NJ,89217,SERFF,1,01-13-2025,NJS001,"Aetna Whole Health New Jersey",false,"Hunterdon - 34019",Hunterdon,false,,,Individual,No
2025,NJ,89217,SERFF,1,01-13-2025,NJS001,"Aetna Whole Health New Jersey",false,"Sussex - 34037",Sussex,false,,,Individual,No
2025,NJ,89217,SERFF,1,01-13-2025,NJS001,"Aetna Whole Health New Jersey",false,"Camden - 34007",Camden,false,,,Individual,No
2025,NJ,89217,SERFF,1,01-13-2025,NJS001,"Aetna Whole Health New Jersey",false,"Somerset - 34035",Somerset,false,,,Individual,No
2025,NJ,89217,SERFF,1,01-13-2025,NJS001,"Aetna Whole Health New Jersey",false,"Middlesex - 34023",Middlesex,false,,,Individual,No
2025,NJ,89217,SERFF,1,01-13-2025,NJS001,"Aetna Whole Health New Jersey",false,"Hudson - 34017",Hudson,false,,,Individual,No
2025,NJ,89217,SERFF,1,01-13-2025,NJS001,"Aetna Whole Health New Jersey",false,"Essex - 34013",Essex,false,,,Individual,No
2025,NJ,89217,SERFF,1,01-13-2025,NJS001,"Aetna Whole Health New Jersey",false,"Warren - 34041",Warren,false,,,Individual,No
2025,NJ,89217,SERFF,1,01-13-2025,NJS001,"Aetna Whole Health New Jersey",false,"Gloucester - 34015",Gloucester,false,,,Individual,No
2025,NJ,89217,SERFF,1,01-13-2025,NJS001,"Aetna Whole Health New Jersey",false,"Cumberland - 34011",Cumberland,false,,,Individual,No
2025,NJ,89217,SERFF,1,01-13-2025,NJS001,"Aetna Whole Health New Jersey",false,"Union - 34039",Union,false,,,Individual,No
2025,NJ,89217,SERFF,1,01-13-2025,NJS001,"Aetna Whole Health New Jersey",false,"Mercer - 34021",Mercer,false,,,Individual,No
2025,NJ,89217,SERFF,1,01-13-2025,NJS001,"Aetna Whole Health New Jersey",false,"Cape May - 34009","Cape May",false,,,Individual,No
2025,NJ,89217,SERFF,1,01-13-2025,NJS001,"Aetna Whole Health New Jersey",false,"Burlington - 34005",Burlington,false,,,Individual,No
2025,NJ,89217,SERFF,1,01-13-2025,NJS001,"Aetna Whole Health New Jersey",false,"Atlantic - 34001",Atlantic,false,,,Individual,No
2025,NJ,91661,SERFF,1,01-13-2025,NJS001,"New Jersey - IND Medical",true,,,,,,"SHOP (Small Group)",No
2025,NJ,91661,SERFF,1,01-13-2025,NJS001,"New Jersey - IND Medical",true,,,,,,Individual,Yes
2025,NJ,91661,SERFF,1,01-13-2025,NJS001,"New Jersey - IND Medical",true,,,,,,Individual,No
2025,NJ,91661,SERFF,1,01-13-2025,NJS002,"New Jersey - SG Medical",true,,,,,,"SHOP (Small Group)",No
2025,NJ,91661,SERFF,1,01-13-2025,NJS002,"New Jersey - SG Medical",true,,,,,,Individual,No
2025,NJ,91661,SERFF,1,01-13-2025,NJS002,"New Jersey - SG Medical",true,,,,,,Individual,Yes
2025,NJ,91661,SERFF,1,01-13-2025,NJS003,"New Jersey - IND Dental",true,,,,,,Individual,No
2025,NJ,91661,SERFF,1,01-13-2025,NJS003,"New Jersey - IND Dental",true,,,,,,Individual,Yes
2025,NJ,91661,SERFF,1,01-13-2025,NJS003,"New Jersey - IND Dental",true,,,,,,"SHOP (Small Group)",No
2025,NJ,91661,SERFF,1,01-13-2025,NJS004,"New Jersey - SG Dental",true,,,,,,"SHOP (Small Group)",No
2025,NJ,91661,SERFF,1,01-13-2025,NJS004,"New Jersey - SG Dental",true,,,,,,Individual,Yes
2025,NJ,91661,SERFF,1,01-13-2025,NJS004,"New Jersey - SG Dental",true,,,,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS001,"Preferred Consumer",true,,,,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS002,"Value Consumer",false,"Passaic - 34031",Passaic,false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS002,"Value Consumer",false,"Hudson - 34017",Hudson,false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS002,"Value Consumer",false,"Cumberland - 34011",Cumberland,false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS002,"Value Consumer",false,"Cape May - 34009","Cape May",false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS002,"Value Consumer",false,"Camden - 34007",Camden,false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS002,"Value Consumer",false,"Warren - 34041",Warren,false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS002,"Value Consumer",false,"Burlington - 34005",Burlington,false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS002,"Value Consumer",false,"Monmouth - 34025",Monmouth,false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS002,"Value Consumer",false,"Somerset - 34035",Somerset,false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS002,"Value Consumer",false,"Gloucester - 34015",Gloucester,false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS002,"Value Consumer",false,"Sussex - 34037",Sussex,false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS002,"Value Consumer",false,"Atlantic - 34001",Atlantic,false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS002,"Value Consumer",false,"Salem - 34033",Salem,false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS002,"Value Consumer",false,"Union - 34039",Union,false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS002,"Value Consumer",false,"Morris - 34027",Morris,false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS002,"Value Consumer",false,"Mercer - 34021",Mercer,false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS002,"Value Consumer",false,"Middlesex - 34023",Middlesex,false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS002,"Value Consumer",false,"Bergen - 34003",Bergen,false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS002,"Value Consumer",false,"Essex - 34013",Essex,false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS002,"Value Consumer",false,"Ocean - 34029",Ocean,false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS003,"AmeriHealth Advantage Consumer",false,"Middlesex - 34023",Middlesex,false,,,Individual,No
2025,NJ,91762,SERFF,1,01-13-2025,NJS003,"AmeriHealth Advantage Consumer",false,"Union - 34039",Union,false,,,Individual,No
